Organization,date,rating_max,rating_max_max,diff
TII,20241201,1033.8920559826454,1366.0708398859188,-332.17878390327337
TII,20241205,1033.8798463300514,1379.38160842967,-345.50176209961865
TII,20241210,1033.916481495486,1376.7849461246587,-342.86846462917265
TII,20241215,1033.8517939846192,1373.5123129166277,-339.6605189320085
TII,20241218,1033.8044368583078,1372.4524723971635,-338.64803553885577
TII,20241222,1033.953398394838,1371.8168354408217,-337.8634370459838
TII,20241230,1033.631212198318,1373.4593976638484,-339.8281854655304
TII,20250105,1034.4403011355512,1374.203561220555,-339.7632600850038
TII,20250115,1033.7744464214284,1373.7231773717144,-339.94873095028606
TII,20250119,1033.659613629104,1374.2399172343833,-340.58030360527937
TII,20250121,1033.9320966974146,1380.4142304412765,-346.4821337438618
TII,20250122,1033.9320966974146,1380.4142304412765,-346.4821337438618
TII,20250124,1034.067790192914,1381.797608931306,-347.72981873839217
TII,20250128,1033.9687428827938,1381.9950998330671,-348.02635695027334
TII,20250203,1034.69760988887,1383.5345465690066,-348.83693668013666
TII,20250205,1034.365639889791,1383.834545551439,-349.468905661648
TII,20250206,1034.1155327065217,1383.2100734039186,-349.09454069739695
TII,20250209,1034.0750455451744,1384.2258425332157,-350.1507969880413
TII,20250211,1033.9130344318414,1383.920549101504,-350.00751466966267
TII,20250214,1033.8951176145952,1384.63146356482,-350.73634595022486
TII,20250217,1033.9149849756625,1402.237025188755,-368.3220402130926
TII,20250221,1033.987514494212,1403.1097176988503,-369.12220320463825
TII,20250227,1034.0835084974265,1403.4550352813053,-369.37152678387883
TII,20250303,1033.8583815555182,1411.5470385735089,-377.68865701799064
TII,20250311,1033.703749000827,1406.6043132437896,-372.9005642429627
TII,20250315,1033.7069485566958,1405.9700620095723,-372.2631134528765
TII,20250317,1033.5907142612098,1406.142956265074,-372.5522420038642
TII,20250320,1033.754372574564,1404.0372650160534,-370.28289244148937
TII,20250325,1033.728372232301,1443.2684762576891,-409.54010402538825
TII,20250326,1033.6236167518225,1442.9589925419386,-409.33537579011613
Tencent,20241112,1187.1730988408326,1340.1350821631534,-152.96198332232075
Tencent,20241113,1188.3575719195728,1344.1632885393035,-155.80571661973067
Tencent,20241120,1188.156592773446,1361.3348553306314,-173.17826255718546
Tencent,20241121,1188.1021413182286,1365.36671090733,-177.26456958910126
Tencent,20241122,1188.002113773298,1365.313326638311,-177.31121286501298
Tencent,20241201,1188.225591278342,1366.0708398859188,-177.84524860757665
Tencent,20241205,1188.5182686621806,1379.38160842967,-190.86333976748938
Tencent,20241210,1188.1790954207186,1376.7849461246587,-188.60585070394018
Tencent,20241215,1188.5858682633957,1373.5123129166277,-184.926444653232
Tencent,20241218,1188.513599137188,1372.4524723971635,-183.93887325997548
Tencent,20241222,1188.649471362152,1371.8168354408217,-183.1673640786696
Tencent,20241230,1188.5515827065146,1373.4593976638484,-184.9078149573338
Tencent,20250105,1189.0856820851611,1374.203561220555,-185.11787913539388
Tencent,20250115,1189.1289660728316,1373.7231773717144,-184.59421129888278
Tencent,20250119,1188.9373410920848,1374.2399172343833,-185.30257614229845
Tencent,20250121,1189.2520867117155,1380.4142304412765,-191.16214372956097
Tencent,20250122,1189.2520867117155,1380.4142304412765,-191.16214372956097
Tencent,20250124,1188.9341794607194,1381.797608931306,-192.86342947058665
Tencent,20250128,1189.1615078714713,1381.9950998330671,-192.83359196159586
Tencent,20250203,1188.7364306591455,1383.5345465690066,-194.79811590986105
Tencent,20250205,1188.767100238306,1383.834545551439,-195.06744531313302
Tencent,20250206,1188.8219807957523,1383.2100734039186,-194.3880926081663
Tencent,20250209,1188.864902514685,1384.2258425332157,-195.36094001853075
Tencent,20250211,1188.7666004270404,1383.920549101504,-195.15394867446366
Tencent,20250214,1188.6619870076756,1384.63146356482,-195.9694765571444
Tencent,20250217,1188.780345057642,1402.237025188755,-213.456680131113
Tencent,20250221,1188.8936724545097,1403.1097176988503,-214.21604524434065
Tencent,20250227,1269.190024181345,1403.4550352813053,-134.26501109996025
Tencent,20250303,1271.345403398806,1411.5470385735089,-140.20163517470291
Tencent,20250311,1271.6159196920385,1406.6043132437896,-134.9883935517512
Tencent,20250315,1302.7531466394237,1405.9700620095723,-103.21691537014863
Tencent,20250317,1301.4209391256427,1406.142956265074,-104.72201713943127
Tencent,20250320,1300.8956150154545,1404.0372650160534,-103.14165000059893
Tencent,20250325,1302.504823748067,1443.2684762576891,-140.76365250962203
Tencent,20250326,1302.4734897615508,1442.9589925419386,-140.48550278038783
Together AI,20240118,942.9689808880293,1195.3746851356248,-252.4057042475955
Together AI,20240125,929.9576198851224,1189.1909177910618,-259.23329790593937
Together AI,20240202,961.7872257622734,1185.0242535070245,-223.23702774475112
Together AI,20240215,952.143170434862,1187.8907744246449,-235.74760398978287
Together AI,20240305,973.3164824375932,1206.0258696021788,-232.70938716458556
Together AI,20240307,973.7046116509724,1211.4484591782004,-237.743847527228
Together AI,20240313,973.7046116509724,1192.3879927185628,-218.6833810675904
Together AI,20240326,975.0517646268872,1170.1134953934936,-195.0617307666064
Together AI,20240327,1017.0854911490416,1253.5558630630308,-236.4703719139892
Together AI,20240403,1021.7138146569608,1255.9136160403054,-234.1998013833446
Together AI,20240409,1021.134354377132,1255.8232577594238,-234.68890338229176
Together AI,20240410,1021.5825108964432,1255.912690510752,-234.33017961430892
Together AI,20240411,1021.919733370718,1260.7410988821052,-238.82136551138728
Together AI,20240413,1022.0744263395832,1259.5083527473555,-237.43392640777233
Together AI,20240418,1022.2785862641095,1258.3213973971626,-236.04281113305308
Together AI,20240419,1022.1706910727968,1258.8236517153468,-236.65296064255006
Together AI,20240422,1022.1746695968876,1258.8651046852444,-236.69043508835682
Together AI,20240426,1022.652556573946,1257.3994068657073,-234.74685029176135
Together AI,20240501,1023.112092466059,1258.8152791324717,-235.70318666641265
Together AI,20240508,1023.0352525891352,1257.634537277757,-234.59928468862188
Together AI,20240515,1023.597200733936,1289.1649796223994,-265.5677788884634
Together AI,20240516,1023.6015794751036,1287.0545165170488,-263.45293704194523
Together AI,20240519,1023.72960422978,1286.6349805191508,-262.9053762893708
Together AI,20240520,1023.8838340949856,1286.7607663626156,-262.8769322676301
Together AI,20240527,1017.2424963818156,1287.105368804916,-269.8628724231004
Together AI,20240602,1017.2487310958278,1286.724442487022,-269.4757113911943
Together AI,20240606,1017.3013618287284,1286.793605081983,-269.4922432532546
Together AI,20240611,1017.259454391678,1286.615493266081,-269.3560388744031
Together AI,20240617,1017.3386037281311,1286.877192983147,-269.53858925501595
Together AI,20240621,1017.3487001789264,1286.6621224244868,-269.31342224556045
Together AI,20240623,1017.2754643857536,1287.2995138080096,-270.024049422256
Together AI,20240626,1017.2702119925284,1286.9992710588658,-269.7290590663374
Together AI,20240629,1017.3350746997816,1287.0196469719676,-269.6845722721861
Together AI,20240706,1017.5798414590612,1287.3959975556716,-269.81615609661037
Together AI,20240708,1017.645397596353,1287.4660504645813,-269.8206528682283
Together AI,20240716,1016.9739357754712,1286.89343680061,-269.91950102513886
Together AI,20240722,1017.0829421697912,1286.7526639333005,-269.6697217635093
Together AI,20240725,1017.1476986724368,1286.72314411263,-269.5754454401932
Together AI,20240730,1017.1712874419044,1286.0654503209348,-268.89416287903043
Together AI,20240731,1017.1287281982516,1286.050441617469,-268.92171341921744
Together AI,20240801,1017.1180491174966,1299.7491676177356,-282.6311185002389
Together AI,20240805,1017.2316233093346,1299.2243863203976,-281.99276301106295
Together AI,20240806,1017.2112596116004,1299.424778650532,-282.2135190389316
Together AI,20240813,1017.3745712350365,1313.5454668908842,-296.17089565584774
Together AI,20240822,1017.4053138548333,1316.7861206214911,-299.3808067666579
Together AI,20240823,1017.341223388505,1316.8023351337524,-299.4611117452474
Together AI,20240827,1017.4407611554896,1316.1231754354546,-298.6824142799651
Together AI,20240828,1017.449258425068,1316.1559008799543,-298.70664245488626
Together AI,20240904,1017.343436740998,1315.6201862465268,-298.27674950552887
Together AI,20240915,1017.6813076085828,1336.1025293518214,-318.4212217432387
Together AI,20240917,1017.571391471158,1355.2309449872544,-337.65955351609637
Together AI,20240927,1017.6415593398872,1339.0830729150762,-321.441513575189
Together AI,20241007,1017.5181993616264,1338.2515483211362,-320.7333489595097
Together AI,20241015,1017.6594570958316,1339.07837805003,-321.4189209541985
Together AI,20241023,1017.532889489562,1340.2356888916693,-322.7027994021073
Together AI,20241028,1017.3977112640198,1340.1561178918114,-322.7584066277916
Together AI,20241104,1017.6485049582296,1340.1765148323448,-322.5280098741151
Together AI,20241112,1017.6240317652693,1340.1350821631534,-322.5110503978841
Together AI,20241113,1017.5989935838604,1344.1632885393035,-326.5642949554431
Together AI,20241120,1017.4393235145436,1361.3348553306314,-343.8955318160878
Together AI,20241121,1017.4508353987712,1365.36671090733,-347.91587550855866
Together AI,20241122,1017.3838315369034,1365.313326638311,-347.9294951014077
Together AI,20241201,1017.5592863613056,1366.0708398859188,-348.5115535246132
Together AI,20241205,1017.5875041968744,1379.38160842967,-361.7941042327956
Together AI,20241210,1017.460107317448,1376.7849461246587,-359.32483880721077
Together AI,20241215,1017.4594358761218,1373.5123129166277,-356.0528770405059
Together AI,20241218,1017.5192966600168,1372.4524723971635,-354.9331757371467
Together AI,20241222,1017.4199362737075,1371.8168354408217,-354.39689916711416
Together AI,20241230,1017.5665116529808,1373.4593976638484,-355.89288601086764
Together AI,20250105,1017.563072011068,1374.203561220555,-356.640489209487
Together AI,20250115,1017.6874263549108,1373.7231773717144,-356.0357510168036
Together AI,20250119,1017.5722440585222,1374.2399172343833,-356.66767317586107
Together AI,20250121,1017.636668728122,1380.4142304412765,-362.77756171315445
Together AI,20250122,1017.636668728122,1380.4142304412765,-362.77756171315445
Together AI,20250124,1017.4674168516144,1381.797608931306,-364.33019207969164
Together AI,20250128,1017.5233440938248,1381.9950998330671,-364.4717557392423
Together AI,20250203,1017.4741505079868,1383.5345465690066,-366.0603960610198
Together AI,20250205,1017.3055803189476,1383.834545551439,-366.5289652324915
Together AI,20250206,1017.369607360733,1383.2100734039186,-365.84046604318564
Together AI,20250209,1017.371514650966,1384.2258425332157,-366.85432788224966
Together AI,20250211,1017.323804007904,1383.920549101504,-366.59674509360013
Together AI,20250214,1017.4885402607816,1384.63146356482,-367.1429233040384
Together AI,20250217,1017.494564801806,1402.237025188755,-384.7424603869491
Together AI,20250221,1017.2364743591274,1403.1097176988503,-385.8732433397229
Together AI,20250227,1017.2240181630436,1403.4550352813053,-386.23101711826166
Together AI,20250303,1017.1366022408316,1411.5470385735089,-394.41043633267725
Together AI,20250311,1017.07646095712,1406.6043132437896,-389.5278522866696
Together AI,20250315,1017.1522003447404,1405.9700620095723,-388.81786166483187
Together AI,20250317,1017.0759485934948,1406.142956265074,-389.0670076715792
Together AI,20250320,1017.087752712055,1404.0372650160534,-386.9495123039984
Together AI,20250325,1017.1439143018106,1443.2684762576891,-426.12456195587856
Together AI,20250326,1017.1238843329742,1442.9589925419386,-425.83510820896447
Tsinghua,20230508,918.2202296788714,1274.1856580388371,-355.9654283599657
Tsinghua,20230522,920.9282810403832,1224.5665483232208,-303.63826728283755
Tsinghua,20230619,941.2179593289206,1148.811728998083,-207.59376966916238
Tsinghua,20230717,927.886533750026,1200.7036710873972,-272.81713733737115
Tsinghua,20230802,921.3105524335646,1204.068009755004,-282.75745732143935
Tsinghua,20230905,957.9616546455684,1204.068009755004,-246.10635510943553
Tsinghua,20231002,929.434368914772,1203.747314417359,-274.3129455025869
Tsinghua,20231108,926.6427841933642,1137.0639954374349,-210.42121124407072
Tsinghua,20231116,965.5401680704232,1194.612622476018,-229.07245440559484
Tsinghua,20231206,914.5711137629957,1199.9728429409397,-285.40172917794405
Tsinghua,20231215,914.5804889656736,1228.2589125567551,-313.6784235910816
Tsinghua,20231220,914.5804889656736,1224.17800278768,-309.5975138220065
Tsinghua,20240109,914.6269593043036,1184.4213902147933,-269.7944309104897
Tsinghua,20240118,914.6269205173468,1195.3746851356248,-280.747764618278
Tsinghua,20240125,914.6269593043036,1189.1909177910618,-274.5639584867582
Tsinghua,20240202,914.6704836379228,1185.0242535070245,-270.3537698691017
Tsinghua,20240215,914.6961336840384,1187.8907744246449,-273.1946407406065
Tsinghua,20240305,914.6960949029658,1206.0258696021788,-291.329774699213
Tsinghua,20240307,915.7193481052012,1211.4484591782004,-295.7291110729992
Tsinghua,20240313,915.7193481052012,1192.3879927185628,-276.6686446133616
Tsinghua,20240326,913.9961224379176,1170.1134953934936,-256.117372955576
Tsinghua,20240327,955.902249912696,1253.5558630630308,-297.65361315033476
Tsinghua,20240403,959.0833754667332,1255.9136160403054,-296.83024057357227
Tsinghua,20240409,958.53669541725,1255.8232577594238,-297.28656234217374
Tsinghua,20240410,958.8269578991548,1255.912690510752,-297.08573261159734
Tsinghua,20240411,959.2230864324404,1260.7410988821052,-301.51801244966487
Tsinghua,20240413,959.4474595328144,1259.5083527473555,-300.0608932145411
Tsinghua,20240418,959.8090106170188,1258.3213973971626,-298.51238678014386
Tsinghua,20240419,959.7304952573376,1258.8236517153468,-299.0931564580093
Tsinghua,20240422,959.6718559567712,1258.8651046852444,-299.19324872847324
Tsinghua,20240426,960.199659189426,1257.3994068657073,-297.1997476762813
Tsinghua,20240501,960.7895509564338,1258.8152791324717,-298.0257281760379
Tsinghua,20240508,960.9084131486096,1257.634537277757,-296.7261241291475
Tsinghua,20240515,961.8810979577698,1289.1649796223994,-327.2838816646296
Tsinghua,20240516,961.8916281183552,1287.0545165170488,-325.16288839869355
Tsinghua,20240519,962.019375069564,1286.6349805191508,-324.6156054495867
Tsinghua,20240520,962.2624897034796,1286.7607663626156,-324.4982766591361
Tsinghua,20240527,954.6029187366936,1287.105368804916,-332.5024500682224
Tsinghua,20240602,954.5649168450936,1286.724442487022,-332.15952564192844
Tsinghua,20240606,954.6092692333305,1286.793605081983,-332.1843358486526
Tsinghua,20240611,954.5618182665988,1286.615493266081,-332.05367499948227
Tsinghua,20240617,954.6219607171917,1286.877192983147,-332.25523226595544
Tsinghua,20240621,954.6129380158462,1286.6621224244868,-332.0491844086406
Tsinghua,20240623,954.5376589239232,1287.2995138080096,-332.76185488408635
Tsinghua,20240626,954.5226722461658,1286.9992710588658,-332.4765988127
Tsinghua,20240629,954.3202870556004,1287.0196469719676,-332.69935991636726
Tsinghua,20240706,954.718943184616,1287.3959975556716,-332.67705437105553
Tsinghua,20240708,954.8399594561988,1287.4660504645813,-332.62609100838245
Tsinghua,20240716,955.1353168343122,1286.89343680061,-331.75811996629784
Tsinghua,20240722,955.1811206657992,1286.7526639333005,-331.5715432675013
Tsinghua,20240725,955.2052806087628,1286.72314411263,-331.51786350386726
Tsinghua,20240730,955.0849845304664,1286.0654503209348,-330.98046579046843
Tsinghua,20240731,955.0495884699052,1286.050441617469,-331.0008531475638
Tsinghua,20240801,955.0379600904756,1299.7491676177356,-344.71120752725994
Tsinghua,20240805,955.27864775387,1299.2243863203976,-343.94573856652755
Tsinghua,20240806,955.5245181139246,1299.424778650532,-343.90026053660745
Tsinghua,20240813,955.409427346826,1313.5454668908842,-358.13603954405824
Tsinghua,20240822,955.580993651953,1316.7861206214911,-361.2051269695381
Tsinghua,20240823,955.5581541168395,1316.8023351337524,-361.2441810169129
Tsinghua,20240827,955.6509694861672,1316.1231754354546,-360.4722059492874
Tsinghua,20240828,955.642352504324,1316.1559008799543,-360.5135483756303
Tsinghua,20240904,955.476618127991,1315.6201862465268,-360.1435681185359
Tsinghua,20240915,955.5115961668384,1336.1025293518214,-380.590933184983
Tsinghua,20240917,955.5399788935532,1355.2309449872544,-399.69096609370115
Tsinghua,20240927,955.554771434612,1339.0830729150762,-383.52830148046417
Tsinghua,20241007,955.6762227186392,1338.2515483211362,-382.57532560249695
Tsinghua,20241015,955.3556377677152,1339.07837805003,-383.72274028231493
Tsinghua,20241023,955.4351623137486,1340.2356888916693,-384.80052657792066
Tsinghua,20241028,955.2603300224874,1340.1561178918114,-384.89578786932395
Tsinghua,20241104,955.1703799487528,1340.1765148323448,-385.0061348835919
Tsinghua,20241112,955.4437735002329,1340.1350821631534,-384.6913086629205
Tsinghua,20241113,955.4587241710432,1344.1632885393035,-388.7045643682603
Tsinghua,20241120,955.316540350517,1361.3348553306314,-406.0183149801144
Tsinghua,20241121,955.4204311217557,1365.36671090733,-409.94627978557423
Tsinghua,20241122,955.3925890396486,1365.313326638311,-409.9207375986625
Tsinghua,20241201,955.09568513721,1366.0708398859188,-410.97515474870875
Tsinghua,20241205,955.2178442228864,1379.38160842967,-424.16376420678364
Tsinghua,20241210,955.1467673037596,1376.7849461246587,-421.63817882089916
Tsinghua,20241215,955.181933711536,1373.5123129166277,-418.33037920509173
Tsinghua,20241218,955.2932742674852,1372.4524723971635,-417.1591981296783
Tsinghua,20241222,955.310317766785,1371.8168354408217,-416.5065176740367
Tsinghua,20241230,955.3408361718656,1373.4593976638484,-418.11856149198286
Tsinghua,20250105,955.3673005120968,1374.203561220555,-418.8362607084582
Tsinghua,20250115,955.251357187428,1373.7231773717144,-418.47182018428646
Tsinghua,20250119,955.229768367368,1374.2399172343833,-419.01014886701523
Tsinghua,20250121,955.2175308893076,1380.4142304412765,-425.1966995519689
Tsinghua,20250122,955.2175308893076,1380.4142304412765,-425.1966995519689
Tsinghua,20250124,955.2177040237232,1381.797608931306,-426.5799049075829
Tsinghua,20250128,955.3038965437112,1381.9950998330671,-426.69120328935594
Tsinghua,20250203,955.2244330005536,1383.5345465690066,-428.31011356845295
Tsinghua,20250205,955.3251355156308,1383.834545551439,-428.5094100358083
Tsinghua,20250206,955.3392348968824,1383.2100734039186,-427.8708385070362
Tsinghua,20250209,955.3450515414946,1384.2258425332157,-428.880790991721
Tsinghua,20250211,955.3509359163592,1383.920549101504,-428.56961318514493
Tsinghua,20250214,955.1714326639208,1384.63146356482,-429.46003090089926
Tsinghua,20250217,955.1332412348208,1402.237025188755,-447.1037839539342
Tsinghua,20250221,955.1976883802172,1403.1097176988503,-447.91202931863313
Tsinghua,20250227,955.1958901550267,1403.4550352813053,-448.25914512627855
Tsinghua,20250303,955.1998976333792,1411.5470385735089,-456.34714094012963
Tsinghua,20250311,955.0484303447556,1406.6043132437896,-451.55588289903403
Tsinghua,20250315,955.0807457215284,1405.9700620095723,-450.8893162880439
Tsinghua,20250317,955.1177493275484,1406.142956265074,-451.0252069375256
Tsinghua,20250320,955.1068124798762,1404.0372650160534,-448.9304525361772
Tsinghua,20250325,954.9849070261126,1443.2684762576891,-488.2835692315765
Tsinghua,20250326,955.0439184100892,1442.9589925419386,-487.91507413184945
UC Berkeley,20230508,1022.3520972128268,1274.1856580388371,-251.83356082601028
UC Berkeley,20230522,980.3670744220298,1224.5665483232208,-244.19947390119103
UC Berkeley,20230619,1000.697862923884,1148.811728998083,-148.113866074199
UC Berkeley,20230717,973.7637651155,1200.7036710873972,-226.93990597189725
UC Berkeley,20230802,970.4479169387146,1204.068009755004,-233.62009281628934
UC Berkeley,20230905,970.4479169387146,1204.068009755004,-233.62009281628934
UC Berkeley,20231002,969.9268600215144,1203.747314417359,-233.82045439584454
UC Berkeley,20231108,967.7899113209502,1137.0639954374349,-169.2740841164847
UC Berkeley,20231116,967.8027264968556,1194.612622476018,-226.80989597916243
UC Berkeley,20231206,1052.9432837058548,1199.9728429409397,-147.0295592350849
UC Berkeley,20231215,1037.0462793553477,1228.2589125567551,-191.21263320140747
UC Berkeley,20231220,1049.2290149197304,1224.17800278768,-174.94898786794965
UC Berkeley,20240109,1049.0754301728723,1184.4213902147933,-135.345960041921
UC Berkeley,20240118,1011.9125278064104,1195.3746851356248,-183.4621573292144
UC Berkeley,20240125,1026.0870643980882,1189.1909177910618,-163.10385339297363
UC Berkeley,20240202,1031.0682027163396,1185.0242535070245,-153.9560507906849
UC Berkeley,20240215,1035.703488595357,1187.8907744246449,-152.18728582928793
UC Berkeley,20240305,1008.9156887220915,1206.0258696021788,-197.11018088008723
UC Berkeley,20240307,1004.0235216957992,1211.4484591782004,-207.42493748240122
UC Berkeley,20240313,1019.1507491445732,1192.3879927185628,-173.23724357398964
UC Berkeley,20240326,1037.6906512282778,1170.1134953934936,-132.4228441652158
UC Berkeley,20240327,1087.278268578625,1253.5558630630308,-166.27759448440565
UC Berkeley,20240403,1088.8345252648494,1255.9136160403054,-167.07909077545605
UC Berkeley,20240409,1090.1487034723,1255.8232577594238,-165.67455428712378
UC Berkeley,20240410,1090.5257649951288,1255.912690510752,-165.38692551562326
UC Berkeley,20240411,1090.740259628141,1260.7410988821052,-170.00083925396416
UC Berkeley,20240413,1090.8064941574244,1259.5083527473555,-168.70185858993113
UC Berkeley,20240418,1091.0906352483316,1258.3213973971626,-167.230762148831
UC Berkeley,20240419,1090.9862205134118,1258.8236517153468,-167.83743120193503
UC Berkeley,20240422,1090.9096781573037,1258.8651046852444,-167.95542652794074
UC Berkeley,20240426,1091.1693785519333,1257.3994068657073,-166.23002831377403
UC Berkeley,20240501,1091.5210240331344,1258.8152791324717,-167.2942550993373
UC Berkeley,20240508,1091.3504721788129,1257.634537277757,-166.2840650989442
UC Berkeley,20240515,1091.7085477099884,1289.1649796223994,-197.45643191241106
UC Berkeley,20240516,1091.71790159258,1287.0545165170488,-195.3366149244689
UC Berkeley,20240519,1091.7885388516988,1286.6349805191508,-194.84644166745193
UC Berkeley,20240520,1091.9117645012084,1286.7607663626156,-194.84900186140726
UC Berkeley,20240527,1088.0123215022368,1287.105368804916,-199.09304730267922
UC Berkeley,20240602,1088.107812166399,1286.724442487022,-198.61663032062302
UC Berkeley,20240606,1088.1878836809549,1286.793605081983,-198.60572140102818
UC Berkeley,20240611,1088.169395289672,1286.615493266081,-198.4460979764092
UC Berkeley,20240617,1088.277662468104,1286.877192983147,-198.59953051504317
UC Berkeley,20240621,1088.2968096794489,1286.6621224244868,-198.36531274503795
UC Berkeley,20240623,1088.2202314896629,1287.2995138080096,-199.0792823183467
UC Berkeley,20240626,1088.2223646714265,1286.9992710588658,-198.77690638743934
UC Berkeley,20240629,1088.9203908252705,1287.0196469719676,-198.09925614669714
UC Berkeley,20240706,1088.3924014941094,1287.3959975556716,-199.00359606156212
UC Berkeley,20240708,1088.4239661334386,1287.4660504645813,-199.04208433114263
UC Berkeley,20240716,1088.1639725832924,1286.89343680061,-198.72946421731763
UC Berkeley,20240722,1088.327267818835,1286.7526639333005,-198.42539611446546
UC Berkeley,20240725,1088.3034724717593,1286.72314411263,-198.41967164087077
UC Berkeley,20240730,1088.2305435814578,1286.0654503209348,-197.834906739477
UC Berkeley,20240731,1088.177830382656,1286.050441617469,-197.8726112348129
UC Berkeley,20240801,1088.1987524874548,1299.7491676177356,-211.55041513028073
UC Berkeley,20240805,1088.2665275871768,1299.2243863203976,-210.95785873322075
UC Berkeley,20240806,1088.4164737030633,1299.424778650532,-211.0083049474688
UC Berkeley,20240813,1088.4382841151837,1313.5454668908842,-225.1071827757005
UC Berkeley,20240822,1088.4569260476892,1316.7861206214911,-228.32919457380194
UC Berkeley,20240823,1088.4589756011956,1316.8023351337524,-228.34335953255686
UC Berkeley,20240827,1088.3824084402045,1316.1231754354546,-227.74076699525017
UC Berkeley,20240828,1088.387375924006,1316.1559008799543,-227.76852495594835
UC Berkeley,20240904,1088.4673634738094,1315.6201862465268,-227.1528227727174
UC Berkeley,20240915,1088.278918415284,1336.1025293518214,-247.82361093653753
UC Berkeley,20240917,1088.3811750507955,1355.2309449872544,-266.84976993645887
UC Berkeley,20240927,1088.4207731412375,1339.0830729150762,-250.66229977383864
UC Berkeley,20241007,1088.4901804413362,1338.2515483211362,-249.7613678798
UC Berkeley,20241015,1088.425480811778,1339.07837805003,-250.65289723825208
UC Berkeley,20241023,1088.4767158698146,1340.2356888916693,-251.75897302185467
UC Berkeley,20241028,1088.2894719587798,1340.1561178918114,-251.86664593303158
UC Berkeley,20241104,1088.2936070868138,1340.1765148323448,-251.88290774553093
UC Berkeley,20241112,1088.2513619198658,1340.1350821631534,-251.8837202432876
UC Berkeley,20241113,1088.2221533340448,1344.1632885393035,-255.94113520525866
UC Berkeley,20241120,1088.282342155146,1361.3348553306314,-273.0525131754855
UC Berkeley,20241121,1088.2691462481823,1365.36671090733,-277.09756465914757
UC Berkeley,20241122,1088.212615648174,1365.313326638311,-277.10071099013703
UC Berkeley,20241201,1088.34608433361,1366.0708398859188,-277.7247555523088
UC Berkeley,20241205,1088.5170599895891,1379.38160842967,-290.86454844008085
UC Berkeley,20241210,1088.5802139982652,1376.7849461246587,-288.20473212639354
UC Berkeley,20241215,1088.608487034496,1373.5123129166277,-284.90382588213174
UC Berkeley,20241218,1088.5409288286623,1372.4524723971635,-283.9115435685012
UC Berkeley,20241222,1088.5208817846224,1371.8168354408217,-283.29595365619934
UC Berkeley,20241230,1088.4701673820766,1373.4593976638484,-284.9892302817718
UC Berkeley,20250105,1088.4789788719502,1374.203561220555,-285.7245823486048
UC Berkeley,20250115,1088.5106398418145,1373.7231773717144,-285.2125375298999
UC Berkeley,20250119,1088.429842366195,1374.2399172343833,-285.81007486818817
UC Berkeley,20250121,1088.4304039390277,1380.4142304412765,-291.9838265022488
UC Berkeley,20250122,1088.4304039390277,1380.4142304412765,-291.9838265022488
UC Berkeley,20250124,1088.442655891143,1381.797608931306,-293.3549530401631
UC Berkeley,20250128,1088.4457513993834,1381.9950998330671,-293.5493484336837
UC Berkeley,20250203,1088.4031239866902,1383.5345465690066,-295.1314225823164
UC Berkeley,20250205,1088.3710546436205,1383.834545551439,-295.4634909078186
UC Berkeley,20250206,1088.3457879594605,1383.2100734039186,-294.8642854444581
UC Berkeley,20250209,1088.4096445877535,1384.2258425332157,-295.81619794546214
UC Berkeley,20250211,1088.4062451520017,1383.920549101504,-295.5143039495024
UC Berkeley,20250214,1088.387129355661,1384.63146356482,-296.244334209159
UC Berkeley,20250217,1088.3524902722595,1402.237025188755,-313.88453491649557
UC Berkeley,20250221,1088.3567439073718,1403.1097176988503,-314.75297379147855
UC Berkeley,20250227,1088.3280604238928,1403.4550352813053,-315.1269748574125
UC Berkeley,20250303,1088.3501478754713,1411.5470385735089,-323.1968906980376
UC Berkeley,20250311,1088.3756394581724,1406.6043132437896,-318.2286737856173
UC Berkeley,20250315,1088.2523900540064,1405.9700620095723,-317.71767195556595
UC Berkeley,20250317,1088.235417475761,1406.142956265074,-317.90753878931287
UC Berkeley,20250320,1088.279237893129,1404.0372650160534,-315.75802712292443
UC Berkeley,20250325,1088.2935451153046,1443.2684762576891,-354.97493114238455
UC Berkeley,20250326,1088.2790705836792,1442.9589925419386,-354.67992195825946
UW,20230619,1066.4704307174284,1148.811728998083,-82.34129828065466
UW,20230717,1023.4511199209172,1200.7036710873972,-177.25255116647998
UW,20230802,1023.051334607626,1204.068009755004,-181.0166751473779
UW,20230905,1037.1285647779428,1204.068009755004,-166.93944497706116
UW,20231002,1036.672411524596,1203.747314417359,-167.0749028927628
UW,20231108,1040.564560126102,1137.0639954374349,-96.49943531133295
UW,20231116,1040.5744245431536,1194.612622476018,-154.03819793286448
UW,20231206,1028.3667212642083,1199.9728429409397,-171.6061216767314
UW,20231215,1028.3752778801825,1228.2589125567551,-199.88363467657268
UW,20231220,1028.3752778801825,1224.17800278768,-195.80272490749758
UW,20240109,1028.455968173026,1184.4213902147933,-155.9654220417674
UW,20240118,1028.455955349667,1195.3746851356248,-166.9187297859578
UW,20240125,1028.455968173026,1189.1909177910618,-160.7349496180359
UW,20240202,1028.5048373390007,1185.0242535070245,-156.51941616802378
UW,20240215,1028.549209201164,1187.8907744246449,-159.34156522348076
UW,20240305,1028.5491963832685,1206.0258696021788,-177.47667321891026
UW,20240307,1028.3795798489498,1211.4484591782004,-183.06887932925065
UW,20240313,1028.3795798489498,1192.3879927185628,-164.00841286961304
